,fecha,precio,año_hecho,año_renovado,metros_cuadrados,pisos,habitaciones,baños,calle,codigo_zip,estado,ciudad
3641,2019-07-15,"$185,790",01/01/1974,0.0,466.0,1.0,3.0,2.0,2400 MARJORIE AVE,75216.0,TX,DALLAS
3642,2019-07-28,"$1,700,410",01/01/1973,0.0,878.0,2.0,3.0,3.0,9601 HOLLOW WAY RD,75220.0,TX,DALLAS
3643,2019-06-17,"$1,577,490",01/01/1973,0.0,1131.0,1.0,5.0,3.0,3900 SHANNON LN,75205.0,TX,DALLAS
3644,2019-07-29,"$1,251,300",01/01/1973,0.0,1012.0,1.0,4.0,3.0,4000 COCHRAN HEIGHTS CT,75220.0,TX,DALLAS
3645,2019-07-18,"$890,500",01/01/1973,0.0,872.0,2.0,4.0,2.0,918 BRAE LOCH DR,75217.0,TX,DALLAS
3646,2019-07-08,"$877,570",01/01/1973,0.0,1164.0,1.0,4.0,2.0,700 NESBITT DR,75214.0,TX,DALLAS
3647,2019-08-10,"$675,270",01/01/1973,0.0,704.0,2.0,4.0,2.0,5501 MELETIO LN,75230.0,TX,DALLAS
3648,2019-08-12,"$673,250",01/01/1973,0.0,1262.0,2.0,6.0,3.0,10801 RUTH ANN DR,75228.0,TX,DALLAS
3649,2019-06-24,"$527,540",01/01/1973,0.0,607.0,1.0,3.0,2.0,8601 WINGATE DR,75209.0,TX,DALLAS
3650,2019-06-13,"$492,260",01/01/1973,0.0,811.0,2.0,5.0,2.0,4800 CAXTON CT,75204.0,TX,DALLAS
3651,2019-07-30,"$420,040",01/01/1973,0.0,664.0,1.0,4.0,2.0,5701 ASH LN,75223.0,TX,DALLAS
3652,2019-07-21,"$376,350",01/01/1973,0.0,664.0,2.0,4.0,3.0,7300 NEUHOFF DR,75217.0,TX,DALLAS
3653,2019-07-22,"$348,120",01/01/1973,0.0,719.0,1.0,4.0,3.0,600 YARROW CIR,75217.0,TX,DALLAS
3654,2019-06-13,"$330,700",01/01/1973,0.0,521.0,2.0,2.0,2.0,4801 FUQUA ST,75204.0,TX,DALLAS
3655,2019-07-14,"$307,790",01/01/1973,0.0,549.0,1.0,3.0,2.0,1401 COVE DR,75216.0,TX,DALLAS
3656,2019-07-15,"$254,880",01/01/1973,0.0,436.0,1.0,3.0,2.0,2301 BLUE CREEK DR,75216.0,TX,DALLAS
3657,2019-07-17,"$210,400",01/01/1973,0.0,399.0,1.0,4.0,2.0,10100 HYMIE CIR,75217.0,TX,DALLAS
3658,2019-08-08,"$1,142,170",01/01/1972,0.0,866.0,2.0,3.0,3.0,1818 EL CAPITAN DR,75228.0,TX,DALLAS
3659,2019-07-09,"$1,102,530",01/01/1972,0.0,841.0,1.0,5.0,3.0,800 MONTGOMERY ST,75215.0,TX,DALLAS
3660,2019-06-13,"$980,890",01/01/1972,0.0,991.0,1.0,5.0,3.0,2400 CLYDE LN,75204.0,TX,DALLAS
3661,2019-07-23,"$850,210",01/01/1972,0.0,1119.0,1.0,5.0,4.0,9200 CRIMNSON CT,75217.0,TX,DALLAS
3662,2019-08-02,"$700,220",01/01/1972,0.0,710.0,1.0,4.0,3.0,5200 ENCHANTED LN,75227.0,TX,DALLAS
3663,2019-07-31,"$666,150",01/01/1972,0.0,808.0,2.0,3.0,3.0,3101 CASINO DR,75224.0,TX,DALLAS
3664,2019-07-24,"$619,970",01/01/1972,0.0,713.0,1.0,4.0,3.0,11600 SAXON ST,75218.0,TX,DALLAS
3665,2019-07-11,"$528,220",01/01/1972,0.0,820.0,1.0,5.0,3.0,401 EDGEMONT AVE,75216.0,TX,DALLAS
3666,2019-06-19,"$498,450",01/01/1972,0.0,722.0,1.0,4.0,3.0,1301 PACE ST,75207.0,TX,DALLAS
3667,2019-07-06,"$462,260",01/01/1972,0.0,512.0,1.0,3.0,2.0,7000 HILLGREEN CIR,75214.0,TX,DALLAS
3668,2019-07-08,"$430,750",01/01/1972,0.0,594.0,1.0,4.0,2.0,5600 COLUMBIA AVE,75214.0,TX,DALLAS
3669,2019-08-13,"$417,350",01/01/1972,0.0,607.0,2.0,4.0,2.0,8301 CAPRIOLA LN,75228.0,TX,DALLAS
3670,2019-08-04,"$403,760",01/01/1972,0.0,966.0,1.0,4.0,3.0,5200 URBAN CREST RD,75227.0,TX,DALLAS
3671,2019-06-11,"$397,540",01/01/1972,0.0,460.0,1.0,4.0,2.0,401 BOBBIE ST,75203.0,TX,DALLAS
3672,2019-06-26,"$351,920",01/01/1972,0.0,317.0,1.0,3.0,2.0,3700 GARDEN LN,75210.0,TX,DALLAS
3673,2019-07-04,"$331,270",01/01/1972,0.0,466.0,1.0,3.0,2.0,2500 KENESAW DR,75212.0,TX,DALLAS
3674,2019-06-12,"$313,130",01/01/1972,0.0,680.0,1.0,3.0,2.0,801 WESTPORT AVE,75203.0,TX,DALLAS
3675,2019-06-14,"$305,140",01/01/1972,0.0,351.0,1.0,3.0,2.0,3101 TREVOLLE PL,75204.0,TX,DALLAS
3676,2019-07-23,"$302,900",01/01/1972,0.0,302.0,1.0,3.0,1.0,1601 TAMPA BAY DR,75217.0,TX,DALLAS
3677,2019-06-18,"$286,280",01/01/1972,0.0,378.0,1.0,3.0,1.0,3501 BREMEN ST,75206.0,TX,DALLAS
3678,2019-06-11,"$280,480",01/01/1972,0.0,558.0,1.0,3.0,2.0,201 SLADE ST,75203.0,TX,DALLAS
3679,2019-06-07,"$260,850",01/01/1972,0.0,472.0,1.0,4.0,2.0,2323 ROSS AVE,75201.0,TX,DALLAS
3680,2019-07-08,"$236,970",01/01/1972,0.0,530.0,1.0,3.0,2.0,6900 SHOOK AVE,75214.0,TX,DALLAS
3681,2019-07-31,"$227,550",01/01/1972,0.0,512.0,1.0,2.0,2.0,3201 NAVAJO DR,75224.0,TX,DALLAS
3682,2019-06-24,"$215,560",01/01/1972,0.0,360.0,1.0,3.0,1.0,2341 NORTHWEST HWY,75209.0,TX,DALLAS
3683,2019-06-25,"$122,970",01/01/1972,0.0,418.0,1.0,3.0,2.0,3560 DIXON AVE,75210.0,TX,DALLAS
3684,2019-07-14,"$1,339,610",01/01/1971,0.0,1314.0,2.0,4.0,3.0,4000 BULOVA ST,75216.0,TX,DALLAS
3685,2019-06-26,"$897,930",01/01/1971,0.0,942.0,1.0,5.0,3.0,3901 HATCHER ST,75210.0,TX,DALLAS
3686,2019-07-30,"$860,280",01/01/1971,0.0,1420.0,2.0,5.0,3.0,700 FLETCHER ST,75223.0,TX,DALLAS
3687,2019-06-13,"$833,020",01/01/1971,0.0,975.0,1.0,5.0,3.0,2000 COLUMBUS ST,75204.0,TX,DALLAS
3688,2019-07-21,"$826,650",01/01/1971,0.0,908.0,1.0,4.0,3.0,500 HELENA ST,75217.0,TX,DALLAS
3689,2019-07-18,"$727,390",01/01/1971,0.0,1018.0,1.0,5.0,3.0,1200 LADONIA DR,75217.0,TX,DALLAS
3690,2019-07-29,"$675,770",01/01/1971,0.0,756.0,2.0,4.0,2.0,5600 YOLANDA CIR,75229.0,TX,DALLAS
3691,2019-08-13,"$625,170",01/01/1971,0.0,664.0,1.0,3.0,2.0,1500 CHERRYCREST ST,75228.0,TX,DALLAS
3692,2019-08-07,"$608,230",01/01/1971,0.0,668.0,1.0,3.0,2.0,10700 WATER OAKS DR,75227.0,TX,DALLAS
3693,2019-06-27,"$595,350",01/01/1971,0.0,713.0,1.0,4.0,3.0,4328 LAKEHURST CT,75211.0,TX,DALLAS
3694,2019-07-30,"$592,820",01/01/1971,0.0,911.0,1.0,5.0,3.0,1104 WAYNE ST,75223.0,TX,DALLAS
3695,2019-08-13,"$529,010",01/01/1971,0.0,899.0,1.0,5.0,3.0,1601 LOREE DR,75228.0,TX,DALLAS
3696,2019-07-21,"$499,690",01/01/1971,0.0,582.0,1.0,3.0,2.0,6200 TERRA FOREST DR,75217.0,TX,DALLAS
3697,2019-06-12,"$483,920",01/01/1971,0.0,732.0,1.0,4.0,3.0,2626 HOWELL ST,75204.0,TX,DALLAS
3698,2019-06-24,"$476,440",01/01/1971,0.0,972.0,1.0,4.0,3.0,8516.5 MIDWAY RD,75209.0,TX,DALLAS
3699,2019-07-04,"$453,270",01/01/1971,0.0,863.0,1.0,4.0,2.0,3300 BRANTLEY ST,75212.0,TX,DALLAS
3700,2019-07-24,"$441,230",01/01/1971,0.0,387.0,1.0,3.0,2.0,11300 RIDDICK CT,75218.0,TX,DALLAS
3701,2019-07-24,"$396,410",01/01/1971,0.0,664.0,1.0,4.0,1.0,11900 LOCH NESS DR,75218.0,TX,DALLAS
3702,2019-07-24,"$336,630",01/01/1971,0.0,655.0,1.0,4.0,2.0,400 HAMBRICK RD,75218.0,TX,DALLAS
3703,2019-08-12,"$322,910",01/01/1971,0.0,375.0,1.0,3.0,1.0,10601 CAYUGA DR,75228.0,TX,DALLAS
3704,2019-08-08,"$306,850",01/01/1971,0.0,860.0,1.0,4.0,2.0,2200 TOULON LN,75227.0,TX,DALLAS
3705,2019-07-10,"$272,900",01/01/1971,0.0,488.0,1.0,3.0,1.0,1401 ARIZONA AVE,75216.0,TX,DALLAS
3706,2019-06-14,"$262,900",01/01/1971,0.0,604.0,1.0,3.0,2.0,2601 FLOYD ST,75204.0,TX,DALLAS
3707,2019-07-22,"$234,540",01/01/1971,0.0,552.0,2.0,3.0,2.0,3900 KILLION DR,75229.0,TX,DALLAS
3708,2019-07-09,"$231,250",01/01/1971,0.0,549.0,1.0,3.0,2.0,4500 CATINA LN,75229.0,TX,DALLAS
3709,2019-06-20,"$215,480",01/01/1971,0.0,418.0,1.0,3.0,1.0,1000 MOBILE ST,75208.0,TX,DALLAS
3710,2019-06-19,"$188,110",01/01/1971,0.0,1067.0,1.0,4.0,3.0,2900 WILDFLOWER DR,75229.0,TX,DALLAS
3711,2019-07-15,"$177,780",01/01/1971,0.0,613.0,1.0,6.0,2.0,4400 CINDA REE LN,75216.0,TX,DALLAS
3712,2019-07-30,"$154,990",01/01/1971,0.0,369.0,1.0,3.0,1.0,2901 SPURLOCK ST,75223.0,TX,DALLAS
3713,2019-08-01,"$1,623,150",01/01/1970,0.0,1247.0,1.0,4.0,3.0,514 NORTHPARK CTR,75225.0,TX,DALLAS
3714,2019-06-25,"$1,275,750",01/01/1970,0.0,930.0,1.0,4.0,2.0,3501 DOROTHY AVE,75209.0,TX,DALLAS
3715,2019-06-24,"$1,219,310",01/01/1970,0.0,1012.0,1.0,4.0,3.0,1101 LEBANON AVE,75208.0,TX,DALLAS
3716,2019-07-04,"$952,740",01/01/1970,0.0,811.0,1.0,4.0,2.0,100 MEDALLION SHP CTR,75214.0,TX,DALLAS
3717,2019-06-17,"$950,610",01/01/1970,0.0,1076.0,2.0,4.0,2.0,4301 LIVINGSTON AVE,75205.0,TX,DALLAS
3718,2019-07-17,"$851,760",01/01/1970,0.0,686.0,2.0,4.0,2.0,9600 CHECOTA DR,75217.0,TX,DALLAS
3719,2019-07-24,"$603,430",01/01/1970,0.0,963.0,2.0,4.0,2.0,11200 FLAMINGO LN,75218.0,TX,DALLAS
3720,2019-08-13,"$601,430",01/01/1970,0.0,634.0,2.0,3.0,2.0,9842 KINGSMAN DR,75228.0,TX,DALLAS
3721,2019-07-22,"$560,460",01/01/1970,0.0,744.0,1.0,3.0,2.0,9400 BEACON HILL CIR,75217.0,TX,DALLAS
3722,2019-08-05,"$552,850",01/01/1970,0.0,573.0,1.0,3.0,2.0,9600 VALLEY MILLS LN,75227.0,TX,DALLAS
3723,2019-07-10,"$549,500",01/01/1970,0.0,482.0,1.0,3.0,3.0,2700 TREEHAVEN ST,75215.0,TX,DALLAS
3724,2019-07-23,"$508,900",01/01/1970,0.0,576.0,1.0,4.0,2.0,9400 THORNHILL DR,75217.0,TX,DALLAS
3725,2019-07-08,"$450,210",01/01/1970,0.0,680.0,1.0,5.0,3.0,1900 EMPIRE DR,75214.0,TX,DALLAS
3726,2019-08-15,"$440,250",01/01/1970,0.0,521.0,1.0,4.0,2.0,11400 CHERRY RIDGE CT,75229.0,TX,DALLAS
3727,2019-07-30,"$413,300",01/01/1970,0.0,408.0,1.0,3.0,2.0,500 BIZERTE AVE,75224.0,TX,DALLAS
3728,2019-08-08,"$412,130",01/01/1970,0.0,549.0,1.0,4.0,3.0,2901 RIO VERDE WAY,75228.0,TX,DALLAS
3729,2019-08-13,"$391,220",01/01/1970,0.0,402.0,1.0,3.0,2.0,8901 SORRENTO ST,75228.0,TX,DALLAS
3730,2019-07-14,"$390,340",01/01/1970,0.0,884.0,2.0,4.0,2.0,4501 BURMA RD,75216.0,TX,DALLAS
3731,2019-08-06,"$385,180",01/01/1970,0.0,384.0,1.0,3.0,2.0,4100 WHITWORTH ST,75227.0,TX,DALLAS
3732,2019-06-07,"$382,700",01/01/1970,0.0,509.0,1.0,4.0,2.0,2301 AKARD ST,75201.0,TX,DALLAS
3733,2019-06-12,"$313,450",01/01/1970,0.0,707.0,1.0,3.0,2.0,2800 RECTOR ST,75203.0,TX,DALLAS
3734,2019-07-29,"$307,870",01/01/1970,0.0,722.0,2.0,4.0,2.0,9101 CHAPEL VALLEY RD,75220.0,TX,DALLAS
3735,2019-07-21,"$307,020",01/01/1970,0.0,594.0,1.0,4.0,2.0,1100 RIDGEWOOD DR,75217.0,TX,DALLAS
3736,2019-07-11,"$296,530",01/01/1970,0.0,674.0,1.0,3.0,2.0,4601 C L VEASEY BLVD,75216.0,TX,DALLAS
3737,2019-07-23,"$282,950",01/01/1970,0.0,716.0,1.0,5.0,2.0,1700 NOTTINGHAM LN,75217.0,TX,DALLAS
3738,2019-07-23,"$276,230",01/01/1970,0.0,591.0,1.0,3.0,2.0,1000 AMAROSA RD,75217.0,TX,DALLAS
3739,2019-07-02,"$246,570",01/01/1970,0.0,317.0,1.0,3.0,1.0,4500 BONANZA CT,75211.0,TX,DALLAS
3740,2019-08-12,"$230,290",01/01/1970,0.0,396.0,1.0,3.0,1.0,10101 EASTWOOD DR,75228.0,TX,DALLAS
3741,2019-07-29,"$220,140",01/01/1970,0.0,424.0,1.0,3.0,2.0,9761 CLIFFORD DR,75220.0,TX,DALLAS
3742,2019-08-01,"$210,770",01/01/1970,0.0,314.0,1.0,3.0,1.0,8601 PLAZA DR,75225.0,TX,DALLAS
3743,2019-08-14,"$138,410",01/01/1970,0.0,341.0,1.0,3.0,1.0,2300 LIGHT SHORE DR,75228.0,TX,DALLAS
3744,2019-07-23,"$3,440",01/01/1970,0.0,738.0,2.0,4.0,2.0,10200 SHERBROOK LN,75229.0,TX,DALLAS
3745,2019-07-09,"$2,007,720",01/01/1969,0.0,1204.0,1.0,6.0,5.0,3701 OCTAVIA ST,75215.0,TX,DALLAS
3746,2019-06-27,"$1,602,240",01/01/1969,0.0,981.0,1.0,3.0,3.0,2511 WEDGLEA DR,75211.0,TX,DALLAS
3747,2019-06-10,"$1,397,520",01/01/1969,0.0,1250.0,2.0,5.0,4.0,623 RECORDS BUILDING,75202.0,TX,DALLAS
3748,2019-08-01,"$1,198,280",01/01/1969,0.0,1161.0,2.0,5.0,3.0,8300 KATE ST,75225.0,TX,DALLAS
3749,2019-08-07,"$1,039,470",01/01/1969,0.0,466.0,1.0,4.0,2.0,2800 BLANTON ST,75227.0,TX,DALLAS
3750,2019-07-19,"$852,710",01/01/1969,0.0,933.0,1.0,5.0,3.0,8300 MADRAS DR,75217.0,TX,DALLAS
3751,2019-06-18,"$636,570",01/01/1969,0.0,664.0,1.0,4.0,2.0,5200 MARTEL AVE,75206.0,TX,DALLAS
3752,2019-07-08,"$615,730",01/01/1969,0.0,695.0,1.0,5.0,3.0,700 HUNTLEY ST,75214.0,TX,DALLAS
3753,2019-07-29,"$600,440",01/01/1969,0.0,597.0,1.0,4.0,2.0,8901 GUERNSEY LN,75220.0,TX,DALLAS
3754,2019-07-17,"$579,140",01/01/1969,0.0,994.0,1.0,4.0,3.0,8601 WOODCASTLE DR,75217.0,TX,DALLAS
3755,2019-08-08,"$566,020",01/01/1969,0.0,716.0,1.0,4.0,3.0,2100 MACK LN,75227.0,TX,DALLAS
3756,2019-07-14,"$553,250",01/01/1969,0.0,866.0,1.0,4.0,3.0,4301 SEAY DR,75216.0,TX,DALLAS
3757,2019-08-06,"$543,060",01/01/1969,0.0,692.0,1.0,4.0,3.0,3800 SADDLEBACK DR,75227.0,TX,DALLAS
3758,2019-06-25,"$520,250",01/01/1969,0.0,576.0,1.0,4.0,2.0,4901 THRUSH ST,75209.0,TX,DALLAS
3759,2019-07-17,"$510,970",01/01/1969,0.0,561.0,1.0,3.0,2.0,1500 ELSA LN,75217.0,TX,DALLAS
3760,2019-07-30,"$455,520",01/01/1969,0.0,677.0,1.0,3.0,1.0,701 OWENSONS DR,75224.0,TX,DALLAS
3761,2019-08-06,"$455,480",01/01/1969,0.0,415.0,1.0,3.0,2.0,6800 KENNISON DR,75227.0,TX,DALLAS
3762,2019-08-12,"$450,250",01/01/1969,0.0,497.0,1.0,3.0,2.0,1700 GUS THOMASSON RD,75228.0,TX,DALLAS
3763,2019-07-07,"$410,200",01/01/1969,0.0,573.0,1.0,4.0,2.0,7200 DOMINIQUE DR,75214.0,TX,DALLAS
3764,2019-08-14,"$400,700",01/01/1969,0.0,594.0,1.0,3.0,2.0,7916 MILLSTONE DR,75228.0,TX,DALLAS
3765,2019-07-31,"$386,210",01/01/1969,0.0,1036.0,1.0,4.0,3.0,1501 MONTE CARLO ST,75224.0,TX,DALLAS
3766,2019-07-15,"$360,610",01/01/1969,0.0,521.0,1.0,4.0,2.0,464 SAINT AUGUSTINE DR,75217.0,TX,DALLAS
3767,2019-07-29,"$360,410",01/01/1969,0.0,591.0,1.0,3.0,2.0,10105 GARDNER RD,75220.0,TX,DALLAS
3768,2019-08-13,"$329,490",01/01/1969,0.0,360.0,1.0,3.0,1.0,219 FERGUSON VILLAGE CTR,75228.0,TX,DALLAS
3769,2019-06-25,"$319,250",01/01/1969,0.0,463.0,1.0,3.0,2.0,3101 ALTMAN DR,75229.0,TX,DALLAS
3770,2019-08-14,"$306,440",01/01/1969,0.0,588.0,1.0,3.0,2.0,5801 ELM LAWN ST,75228.0,TX,DALLAS
3771,2019-07-23,"$301,370",01/01/1969,0.0,753.0,1.0,5.0,3.0,8600 MCNABB DR,75217.0,TX,DALLAS
3772,2019-06-13,"$293,070",01/01/1969,0.0,628.0,1.0,3.0,2.0,3900 FANTASIA LN,75229.0,TX,DALLAS
3773,2019-07-24,"$277,690",01/01/1969,0.0,640.0,1.0,3.0,2.0,11600 FARRAR ST,75218.0,TX,DALLAS
3774,2019-06-14,"$272,540",01/01/1969,0.0,558.0,1.0,3.0,2.0,4301 GLENWICK LN,75205.0,TX,DALLAS
3775,2019-07-03,"$255,660",01/01/1969,0.0,445.0,1.0,3.0,2.0,241408 FISH TRAP RD,75212.0,TX,DALLAS
3776,2019-07-28,"$237,760",01/01/1969,0.0,384.0,1.0,3.0,1.0,2100 ARROYO AVE,75219.0,TX,DALLAS
3777,2019-08-14,"$235,100",01/01/1969,0.0,658.0,1.0,3.0,2.0,2801 RICKENBACKER DR,75228.0,TX,DALLAS
3778,2019-07-14,"$230,170",01/01/1969,0.0,448.0,1.0,4.0,2.0,4501 LUZON ST,75216.0,TX,DALLAS
3779,2019-07-28,"$227,780",01/01/1969,0.0,552.0,1.0,3.0,2.0,3001 KINKAID DR,75220.0,TX,DALLAS
3780,2019-06-17,"$226,680",01/01/1969,0.0,344.0,1.0,3.0,1.0,4101 SAN CARLOS ST,75205.0,TX,DALLAS
3781,2019-06-25,"$201,370",01/01/1969,0.0,393.0,1.0,3.0,1.0,5501 MONTROSE DR,75209.0,TX,DALLAS
3782,2019-07-22,"$171,450",01/01/1969,0.0,661.0,1.0,4.0,1.0,301 VISTA CT,75217.0,TX,DALLAS
3783,2019-08-14,"$155,610",01/01/1969,0.0,539.0,1.0,4.0,1.0,2301 CODY DR,75228.0,TX,DALLAS
3784,2019-08-13,"$150,300",01/01/1969,0.0,500.0,1.0,3.0,1.0,8901 FREEPORT DR,75228.0,TX,DALLAS
3785,2019-06-07,"$440,490",01/01/1968,0.0,701.0,1.0,4.0,2.0,11362 CARTERETTE LN,75229.0,TX,DALLAS
3786,2019-08-08,"$942,780",01/01/1968,0.0,789.0,2.0,4.0,2.0,8100 CAVALIER CIR,75227.0,TX,DALLAS
3787,2019-07-14,"$852,710",01/01/1968,0.0,847.0,1.0,3.0,3.0,4101 ELK HORN TRL,75216.0,TX,DALLAS
3788,2019-08-12,"$822,750",01/01/1968,0.0,869.0,1.0,3.0,3.0,2701 SAN VICENTE AVE,75228.0,TX,DALLAS
3789,2019-07-10,"$795,670",01/01/1968,0.0,655.0,1.0,4.0,2.0,3200 GOLDSPIER DR,75215.0,TX,DALLAS
3790,2019-06-18,"$677,220",01/01/1968,0.0,1067.0,1.0,5.0,3.0,5800 PALM LN,75206.0,TX,DALLAS
3791,2019-06-28,"$668,420",01/01/1968,0.0,579.0,1.0,3.0,3.0,1501 COWART ST,75211.0,TX,DALLAS
3792,2019-08-15,"$501,100",01/01/1968,0.0,488.0,1.0,4.0,2.0,3400 FLAIR DR,75229.0,TX,DALLAS
3793,2019-06-11,"$427,330",01/01/1968,0.0,497.0,1.0,4.0,2.0,3146 CEDAR CREST BLVD,75203.0,TX,DALLAS
3794,2019-06-11,"$361,250",01/01/1968,0.0,863.0,1.0,4.0,2.0,1201 GLIDDEN ST,75203.0,TX,DALLAS
3795,2019-06-18,"$321,860",01/01/1968,0.0,451.0,1.0,3.0,1.0,5731 GOODWIN AVE,75206.0,TX,DALLAS
3796,2019-07-02,"$307,740",01/01/1968,0.0,689.0,1.0,4.0,1.0,4400 BRIDLE WOOD DR,75211.0,TX,DALLAS
3797,2019-06-25,"$300,860",01/01/1968,0.0,719.0,1.0,3.0,1.0,3700 TUSSOCK DR,75209.0,TX,DALLAS
3798,2019-07-25,"$293,640",01/01/1968,0.0,619.0,1.0,3.0,2.0,9500 RIVERTON AVE,75218.0,TX,DALLAS
3799,2019-06-14,"$292,330",01/01/1968,0.0,658.0,1.0,4.0,3.0,1101 LAVENDER RDG,75204.0,TX,DALLAS
3800,2019-07-21,"$286,930",01/01/1968,0.0,643.0,1.0,4.0,2.0,7300 GAYGLEN DR,75217.0,TX,DALLAS
3801,2019-07-02,"$269,810",01/01/1968,0.0,643.0,1.0,4.0,2.0,4500 BAYSTONE DR,75211.0,TX,DALLAS
3802,2019-07-08,"$268,570",01/01/1968,0.0,640.0,1.0,3.0,2.0,2601 LAKEFOREST CT,75214.0,TX,DALLAS
3803,2019-07-28,"$264,120",01/01/1968,0.0,585.0,1.0,3.0,2.0,3083 HERSCHEL AVE,75219.0,TX,DALLAS
3804,2019-06-21,"$252,840",01/01/1968,0.0,649.0,1.0,3.0,2.0,600 PROMONTORY LN,75208.0,TX,DALLAS
3805,2019-07-14,"$250,980",01/01/1968,0.0,741.0,2.0,3.0,2.0,3601 WORKS AVE,75216.0,TX,DALLAS
3806,2019-08-13,"$237,230",01/01/1968,0.0,732.0,1.0,5.0,3.0,9701 SKYVIEW DR,75228.0,TX,DALLAS
3807,2019-08-01,"$232,970",01/01/1968,0.0,347.0,1.0,3.0,2.0,7801 MARQUETTE ST,75225.0,TX,DALLAS
3808,2019-07-09,"$230,820",01/01/1968,0.0,616.0,1.0,3.0,2.0,3800 WILDER ST,75215.0,TX,DALLAS
3809,2019-08-06,"$222,840",01/01/1968,0.0,558.0,1.0,3.0,2.0,4400 PERRETTA ST,75227.0,TX,DALLAS
3810,2019-06-17,"$201,400",01/01/1968,0.0,488.0,1.0,3.0,1.0,5401 BYRON AVE,75205.0,TX,DALLAS
3811,2019-06-20,"$175,740",01/01/1968,0.0,399.0,1.0,3.0,1.0,101 AVERY ST,75208.0,TX,DALLAS
3812,2019-07-09,"$130,350",01/01/1968,0.0,229.0,1.0,1.0,1.0,2236.5 JORDAN ST,75215.0,TX,DALLAS
3813,2019-07-08,"$109,520",01/01/1968,0.0,415.0,1.0,3.0,1.0,10400 EASTLAWN DR,75229.0,TX,DALLAS
3814,2019-06-18,"$1,896,930",01/01/1967,0.0,978.0,2.0,5.0,2.0,1600 ZOE PL,75206.0,TX,DALLAS
3815,2019-07-28,"$951,780",01/01/1967,0.0,1027.0,2.0,4.0,3.0,10000 ROCK HILL LN,75229.0,TX,DALLAS
3816,2019-06-25,"$925,100",01/01/1967,0.0,759.0,1.0,4.0,2.0,6801 PROSPER ST,75209.0,TX,DALLAS
3817,2019-07-31,"$817,210",01/01/1967,0.0,753.0,1.0,3.0,2.0,1801 DANCLIFF DR,75224.0,TX,DALLAS
3818,2019-07-27,"$689,660",01/01/1967,0.0,741.0,2.0,4.0,3.0,7900 BRIAR BROOK CT,75218.0,TX,DALLAS
3819,2019-06-19,"$628,050",01/01/1967,0.0,530.0,1.0,4.0,3.0,2233 VALDINA ST,75207.0,TX,DALLAS
3820,2019-06-11,"$610,660",01/01/1967,0.0,796.0,1.0,4.0,3.0,100 BROOKLYN AVE,75203.0,TX,DALLAS
3821,2019-08-07,"$602,480",01/01/1967,0.0,683.0,1.0,5.0,2.0,2300 CABLEWOOD CIR,75227.0,TX,DALLAS
3822,2019-07-23,"$571,050",01/01/1967,0.0,1061.0,2.0,5.0,4.0,9300 MARCO ISLAND CT,75217.0,TX,DALLAS
3823,2019-06-13,"$539,040",01/01/1967,0.0,920.0,1.0,4.0,3.0,3800 SHADYBAY CIR,75229.0,TX,DALLAS
3824,2019-06-14,"$466,240",01/01/1967,0.0,634.0,1.0,4.0,3.0,6817 LOMO ALTO DR,75205.0,TX,DALLAS
3825,2019-07-11,"$445,180",01/01/1967,0.0,475.0,1.0,4.0,2.0,11301 SNOW WHITE DR,75229.0,TX,DALLAS
3826,2019-07-10,"$421,570",01/01/1967,0.0,427.0,1.0,3.0,2.0,4900 MANSON CT,75229.0,TX,DALLAS
3827,2019-07-23,"$404,510",01/01/1967,0.0,1170.0,1.0,5.0,3.0,1100 BLOOMFIELD DR,75217.0,TX,DALLAS
3828,2019-06-11,"$392,230",01/01/1967,0.0,457.0,1.0,3.0,2.0,209 LA ESTRELLA PLZ,75203.0,TX,DALLAS
3829,2019-07-24,"$348,010",01/01/1967,0.0,728.0,1.0,3.0,2.0,10800 FERNALD AVE,75218.0,TX,DALLAS
3830,2019-08-02,"$341,380",01/01/1967,0.0,433.0,1.0,3.0,1.0,5001 BANTING WAY,75227.0,TX,DALLAS
3831,2019-07-29,"$326,660",01/01/1967,0.0,686.0,1.0,3.0,2.0,5600 MEADERS CIR,75229.0,TX,DALLAS
3832,2019-06-12,"$316,730",01/01/1967,0.0,387.0,1.0,3.0,1.0,3028 HALL ST,75204.0,TX,DALLAS
3833,2019-07-16,"$290,600",01/01/1967,0.0,494.0,1.0,3.0,2.0,1900 PRICHARD LN,75217.0,TX,DALLAS
3834,2019-07-31,"$257,040",01/01/1967,0.0,524.0,1.0,3.0,2.0,2601 ANZIO DR,75224.0,TX,DALLAS
3835,2019-08-14,"$252,330",01/01/1967,0.0,415.0,1.0,4.0,2.0,19101 VERIERNE DR,75228.0,TX,DALLAS
3836,2019-07-08,"$240,500",01/01/1967,0.0,475.0,1.0,3.0,2.0,300 SLAUGHTER AVE,75214.0,TX,DALLAS
3837,2019-07-15,"$221,790",01/01/1967,0.0,323.0,1.0,3.0,1.0,4937 BURNSIDE AVE,75216.0,TX,DALLAS
3838,2019-08-12,"$212,840",01/01/1967,0.0,436.0,1.0,3.0,2.0,10201 SAN JUAN AVE,75228.0,TX,DALLAS
3839,2019-07-17,"$211,870",01/01/1967,0.0,695.0,1.0,3.0,3.0,3676 RICKSHAW DR,75229.0,TX,DALLAS
3840,2019-07-28,"$202,780",01/01/1967,0.0,357.0,1.0,3.0,2.0,4001 AVONDALE AVE,75219.0,TX,DALLAS
